"casenum","date","weight_","hhcode","pid","s1_3q3","s1_3q4","s1_3q5","s1_3q6"
134,"8/27/99",1,2130241,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
135,"8/27/99",1,2130242,2,2,1995,8,2
104,"8/27/99",1,2130331,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
136,"8/27/99",1,2130341,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
141,"8/27/99",1,2130351,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
105,"8/27/99",1,2130431,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
106,"8/27/99",1,2130432,4,1,1996,4,1.79769313486232e+308
107,"8/27/99",1,2130432,5,1,1999,1,1.79769313486232e+308
137,"8/27/99",1,2130441,7,1,1997,4,1.79769313486232e+308
142,"8/27/99",1,2130459,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
108,"8/27/99",1,2130531,4,1,1993,7,1.79769313486232e+308
109,"8/27/99",1,2130531,5,1,1995,8,1.79769313486232e+308
138,"8/27/99",1,2130541,4,1,1997,3,1.79769313486232e+308
110,"8/27/99",1,2130631,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
111,"8/27/99",1,2130731,6,3,1998,4,1
112,"8/27/99",1,2130831,7,1,1993,9,1.79769313486232e+308
113,"8/27/99",1,2130832,2,2,1997,12,5
114,"8/27/99",1,2130931,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
115,"8/27/99",1,2130932,4,1,1997,1,1.79769313486232e+308
116,"8/27/99",1,2130932,5,1,1999,5,1.79769313486232e+308
117,"8/27/99",1,2130933,3,1,1995,4,1.79769313486232e+308
118,"8/27/99",1,2130934,2,2,1994,7,3
119,"8/27/99",1,2131031,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
120,"8/27/99",1,2131131,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
121,"8/27/99",1,2131132,2,2,1995,6,3
122,"8/27/99",1,2131132,3,1,1996,8,1.79769313486232e+308
123,"8/27/99",1,2131231,5,2,1994,12,3
124,"8/27/99",1,2131339,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
125,"8/27/99",1,2131439,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
126,"8/27/99",1,2131539,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
127,"8/27/99",1,2131639,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
128,"8/27/99",1,2131739,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
129,"8/27/99",1,2131839,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
130,"8/27/99",1,2131939,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
131,"8/27/99",1,2132039,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
132,"8/27/99",1,2132139,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
88,"8/10/99",1,2210131,6,1,1995,2,1.79769313486232e+308
117,"8/10/99",1,2210141,10,2,1998,2,3
128,"8/10/99",1,2210151,7,2,1994,10,3
129,"8/10/99",1,2210151,8,1,1998,4,1.79769313486232e+308
89,"8/10/99",1,2210231,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
118,"8/10/99",1,2210241,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
1.79769313486232e+308,".",1.79769313486232e+308,2210251,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
130,"8/10/99",1,2210252,4,1,1994,4,1.79769313486232e+308
131,"8/10/99",1,2210252,5,1,1996,3,1.79769313486232e+308
132,"8/10/99",1,2210253,2,2,1992,6,3
133,"8/10/99",1,2210253,3,1,1993,8,1.79769313486232e+308
90,"8/10/99",1,2210331,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
119,"8/10/99",1,2210341,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
134,"8/10/99",1,2210351,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
91,"8/10/99",1,2210431,4,1,1993,4,1.79769313486232e+308
120,"8/10/99",1,2210441,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
135,"8/10/99",1,2210459,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
92,"8/10/99",1,2210531,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
121,"8/10/99",1,2210541,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
122,"8/10/99",1,2210542,3,1,1993,2,1.79769313486232e+308
123,"8/10/99",1,2210542,4,1,1997,3,1.79769313486232e+308
124,"8/10/99",1,2210543,2,1.79769313486232e+308,1994,10,5
125,"8/10/99",1,2210543,3,1.79769313486232e+308,1995,5,1.79769313486232e+308
126,"8/10/99",1,2210543,4,1.79769313486232e+308,1999,6,1.79769313486232e+308
93,"8/10/99",1,2210631,6,1,1994,5,1.79769313486232e+308
94,"8/10/99",1,2210631,7,1,1997,11,1.79769313486232e+308
127,"8/10/99",1,2210641,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
95,"8/10/99",1,2210731,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
96,"8/10/99",1,2210831,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
97,"8/10/99",1,2210931,5,7,1998,8,1
98,"8/10/99",1,2211031,7,1,1998,5,1.79769313486232e+308
99,"8/10/99",1,2211131,8,1,1993,4,1.79769313486232e+308
100,"8/10/99",1,2211131,9,2,1994,7,3
101,"8/10/99",1,2211131,10,1,1996,3,1.79769313486232e+308
102,"8/10/99",1,2211231,5,2,1998,5,3
103,"8/10/99",1,2211331,6,1,1996,5,1.79769313486232e+308
104,"8/10/99",1,2211431,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
105,"8/10/99",1,2211539,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
106,"8/10/99",1,2211639,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
107,"8/10/99",1,2211739,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
108,"8/10/99",1,2211839,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
109,"8/10/99",1,2211939,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
110,"8/10/99",1,2212039,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
111,"8/10/99",1,2212139,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
112,"8/10/99",1,2212239,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
113,"8/10/99",1,2212339,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
114,"8/10/99",1,2212439,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
115,"8/10/99",1,2212539,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
116,"8/10/99",1,2212639,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
1,"8/26/99",1,2220131,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
32,"8/26/99",1,2220141,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
1.79769313486232e+308,".",1.79769313486232e+308,2220151,15,7,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
41,"8/26/99",1,2220151,16,4,1999,1.79769313486232e+308,1
42,"8/26/99",1,2220151,17,4,1999,1.79769313486232e+308,1
40,"8/26/99",1,2220151,18,1,1993,6,1.79769313486232e+308
43,"8/26/99",1,2220152,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
44,"8/26/99",1,2220153,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
45,"8/26/99",1,2220154,4,1,1997,5,1.79769313486232e+308
2,"8/26/99",1,2220231,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
3,"8/26/99",1,2220232,2,2,1993,2,3
1.79769313486232e+308,"",1.79769313486232e+308,2220232,3,1,1993,12,1.79769313486232e+308
1.79769313486232e+308,"",1.79769313486232e+308,2220232,4,1,1995,9,1.79769313486232e+308
4,"8/26/99",1,2220233,2,2,1994,11,3
5,"8/26/99",1,2220233,3,1,1996,4,1.79769313486232e+308
33,"8/26/99",1,2220241,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
46,"8/26/99",1,2220251,8,3,1993,1,1
34,"8/26/99",1,2220341,2,4,1993,7,4
47,"8/26/99",1,2220351,6,2,1992,3,3
48,"8/26/99",1,2220351,7,1,1994,1,1.79769313486232e+308
49,"8/26/99",1,2220351,8,1,1997,4,1.79769313486232e+308
6,"8/26/99",1,2220431,10,7,1999,1.79769313486232e+308,1
35,"8/26/99",1,2220441,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
36,"8/26/99",1,2220442,2,2,1992,3,5
37,"8/26/99",1,2220442,3,1,1994,4,1.79769313486232e+308
38,"8/26/99",1,2220442,4,1,1997,1,1.79769313486232e+308
50,"8/26/99",1,2220459,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
7,"8/26/99",1,2220531,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
8,"8/26/99",1,2220532,5,1,1997,2,1.79769313486232e+308
9,"8/26/99",1,2220533,2,2,1995,4,5
10,"8/26/99",1,2220533,3,1,1997,3,1.79769313486232e+308
11,"8/26/99",1,2220631,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
39,"8/26/99",1,2220641,5,1,1993,4,1.79769313486232e+308
12,"8/26/99",1,2220731,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
13,"8/26/99",1,2220831,5,2,1997,8,1
14,"8/26/99",1,2220931,6,1,1995,2,1.79769313486232e+308
15,"8/26/99",1,2220931,7,5,1996,11,5
16,"8/26/99",1,2221031,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
17,"8/26/99",1,2221131,7,7,1994,3,1
18,"8/26/99",1,2221231,5,1,1994,10,1.79769313486232e+308
19,"8/26/99",1,2221231,6,1,1997,1,1.79769313486232e+308
20,"8/26/99",1,2221331,5,4,1996,6,2
21,"8/26/99",1,2221431,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
22,"8/26/99",1,2221539,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
23,"8/26/99",1,2221639,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
24,"8/26/99",1,2221739,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
25,"8/26/99",1,2221839,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
26,"8/26/99",1,2221939,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
27,"8/26/99",1,2222039,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
28,"8/26/99",1,2222139,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
29,"8/26/99",1,2222239,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
30,"8/26/99",1,2222339,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
31,"8/26/99",1,2222439,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
199,"6/10/99",1,2230131,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
200,"6/19/99",1,2230132,2,2,1997,2,3
232,"6/19/99",1,2230141,4,1,1992,11,1.79769313486232e+308
242,"6/19/99",1,2230151,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
201,"6/19/99",1,2230231,6,2,1998,5,2
203,"6/19/99",1,2230232,2,2,1992,4,3
202,"6/19/99",1,2230232,3,1,1994,11,1.79769313486232e+308
233,"6/19/99",1,2230241,5,1,1995,3,1.79769313486232e+308
243,"6/19/99",1,2230251,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
204,"6/19/99",1,2230331,6,1,1996,1,1.79769313486232e+308
234,"6/19/99",1,2230341,6,1,1997,2,1.79769313486232e+308
235,"6/19/99",1,2230341,7,1,1998,12,1.79769313486232e+308
236,"6/19/99",1,2230341,8,2,1994,10,1
244,"6/19/99",1,2230351,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
205,"6/19/99",1,2230431,7,1,1997,5,1.79769313486232e+308
206,"6/19/99",1,2230432,2,2,1996,7,5
207,"6/19/99",1,2230432,4,1,1993,1.79769313486232e+308,1.79769313486232e+308
237,"6/19/99",1,2230441,4,3,1998,12,2
238,"6/19/99",1,2230441,5,1,1998,12,1.79769313486232e+308
245,"6/19/99",1,2230459,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
208,"6/19/99",1,2230531,5,7,1992,11,3
209,"6/19/99",1,2230531,6,2,1998,6,3
239,"6/19/99",1,2230541,10,1,1992,1.79769313486232e+308,1.79769313486232e+308
240,"6/19/99",1,2230541,11,1,1997,10,1.79769313486232e+308
210,"6/19/99",1,2230631,7,1,1998,8,1.79769313486232e+308
241,"6/19/99",1,2230641,4,1,1996,12,1.79769313486232e+308
211,"6/19/99",1,2230731,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
212,"6/19/99",1,2230831,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
213,"6/19/99",1,2230931,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
214,"6/19/99",1,2231031,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
215,"6/19/99",1,2231131,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
216,"6/19/99",1,2231132,4,1,1998,2,1.79769313486232e+308
217,"6/19/99",1,2231231,7,1,1997,7,1.79769313486232e+308
218,"6/19/99",1,2231331,8,1,1994,4,1.79769313486232e+308
219,"6/19/99",1,2231431,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
220,"6/19/99",1,2231432,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
221,"6/19/99",1,2231433,3,1,1994,11,1.79769313486232e+308
222,"6/19/99",1,2231433,4,1,1996,8,1.79769313486232e+308
223,"6/19/99",1,2231539,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
224,"6/19/99",1,2231639,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
225,"6/19/99",1,2231739,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
226,"6/19/99",1,2231839,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
227,"6/19/99",1,2231939,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
228,"6/19/99",1,2232039,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
229,"6/19/99",1,2232139,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
230,"6/19/99",1,2232239,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
231,"6/19/99",1,2232339,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
27,"5/17/99",1,2310131,8,2,1992,1.79769313486232e+308,2
28,"5/17/99",1,2310131,9,2,1993,1.79769313486232e+308,2
29,"5/17/99",1,2310131,10,1,1994,1,1.79769313486232e+308
30,"5/17/99",1,2310131,11,1,1995,1,1.79769313486232e+308
31,"5/17/99",1,2310131,12,1,1998,10,1.79769313486232e+308
64,"5/22/99",1,2310141,3,1,1993,2,1.79769313486232e+308
65,"5/22/99",1,2310141,4,1,1997,3,1.79769313486232e+308
70,"5/22/99",1,2310151,11,2,1996,12,3
71,"5/22/99",1,2310151,12,1,1994,3,1.79769313486232e+308
72,"5/22/99",1,2310151,13,1,1997,10,1.79769313486232e+308
32,"5/17/99",1,2310231,7,1,1994,3,1.79769313486232e+308
33,"5/22/99",1,2310231,8,2,1994,2,5
34,"5/22/99",1,2310231,9,1,1995,2,1.79769313486232e+308
66,"5/22/99",1,2310241,8,1,1998,12,1.79769313486232e+308
35,"5/22/99",1,2310331,5,1,1996,10,1.79769313486232e+308
67,"5/22/99",1,2310341,4,2,1994,8,3
68,"5/22/99",1,2310341,5,1,1996,12,1.79769313486232e+308
73,"5/22/99",1,2310351,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
74,"5/22/99",1,2310352,4,1,1992,9,1.79769313486232e+308
75,"5/22/99",1,2310352,5,1,1994,8,1.79769313486232e+308
76,"5/22/99",1,2310353,6,4,1995,4,3
36,"5/22/99",1,2310431,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
69,"5/22/99",1,2310441,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
77,"5/22/99",1,2310459,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
37,"5/22/99",1,2310531,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
38,"5/22/99",1,2310631,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
39,"5/22/99",1,2310731,8,2,1994,10,5
40,"5/22/99",1,2310731,9,7,1994,11,2
41,"5/22/99",1,2310731,10,1,1996,9,1.79769313486232e+308
42,"5/22/99",1,2310731,11,1,1998,7,1.79769313486232e+308
43,"5/22/99",1,2310831,7,2,1994,1.79769313486232e+308,2
44,"5/22/99",1,2310831,8,1,1996,5,1.79769313486232e+308
45,"5/22/99",1,2310831,9,1,1996,6,1.79769313486232e+308
46,"5/22/99",1,2310832,2,2,1995,4,2
47,"5/22/99",1,2310832,3,1,1998,1,1.79769313486232e+308
48,"5/22/99",1,2310931,4,1,1993,4,1.79769313486232e+308
49,"5/22/99",1,2310931,5,1,1996,1,1.79769313486232e+308
50,"5/22/99",1,2310931,6,7,1993,1.79769313486232e+308,1
51,"5/22/99",1,2311031,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
52,"5/22/99",1,2311032,3,1,1993,3,1.79769313486232e+308
53,"5/22/99",1,2311131,7,1,1992,3,1.79769313486232e+308
54,"5/22/99",1,2311231,8,1,1993,1,1.79769313486232e+308
55,"5/22/99",1,2311339,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
56,"5/22/99",1,2311439,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
57,"5/22/99",1,2311539,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
58,"5/22/99",1,2311639,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
59,"5/22/99",1,2311739,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
