"hhcode","casenum","date","weight_","pid","respid","s9_4q3a","s9_4q3b","s9_4q4","s9_4q5","s9_4q6"
1930141,42,"7/11/99",1,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
1930151,48,"7/11/99",1,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
1930231,28,"7/11/99",1,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
1930241,43,"7/11/99",1,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
1930251,49,"7/11/99",1,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
1930331,29,"7/11/99",1,1,1,700,0,500,0,0
1930331,30,"7/11/99",1,4,4,12000,0,2400,0,0
1930341,44,"7/11/99",1,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
1930351,50,"7/11/99",1,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
1930441,45,"7/11/99",1,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
1930459,51,"7/11/99",1,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
1930531,31,"7/11/99",1,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
1930541,46,"7/11/99",1,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
1930631,32,"7/11/99",1,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
1930641,47,"7/11/99",1,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
1930731,33,"7/11/99",1,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
1930831,34,"7/11/99",1,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
1930931,35,"7/11/99",1,1,1,15000,2000,7000,0,0
1931031,36,"7/11/99",1,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
1931131,37,"7/11/99",1,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
1931231,38,"7/11/99",1,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
1931232,39,"7/11/99",1,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
1931331,40,"7/11/99",1,1,3,2000,0,500,0,0
1931431,41,"7/11/99",1,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
1940139,1,"9/09/99",1,2,2,3480,0,480,0,3000
1940149,16,"9/11/99",1,1,1,7200,0,2400,0,0
1940159,21,"9/11/99",1,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
1940239,2,"9/11/99",1,1,1,3240,0,240,0,3000
1940249,17,"9/11/99",1,2,2,1512,0,647,0,865
1940259,22,"9/11/99",1,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
1940339,3,"9/11/99",1,2,2,260,0,240,0,260
1940349,18,"9/11/99",1,1,1,400,0,0,0,0
1940359,23,"9/11/99",1,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
1940439,4,"9/11/99",1,2,2,745,0,260,0,345
1940449,19,"9/11/99",1,1,1,300,0,0,0,0
1940459,24,"9/11/99",1,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
1940539,5,"9/11/99",1,2,2,10000,0,240,0,3000
1940549,20,"9/11/99",1,2,2,1000,0,480,0,480
1940559,25,"9/11/99",1,1,1,2000,0,0,0,0
1940559,26,"9/11/99",1,2,1,740,0,0,240,240
1940639,6,"9/11/99",1,2,2,3700,0,240,0,3000
1940739,7,"9/11/99",1,2,2,3500,0,240,0,3000
1940839,8,"9/11/99",1,1,1,3700,0,240,0,3000
1940939,9,"9/11/99",1,2,2,3240,0,240,0,3000
1941039,10,"9/11/99",1,2,2,1200,0,240,0,560
1941139,11,"9/11/99",1,2,2,6000,0,240,0,2500
1941239,12,"9/11/99",1,2,2,800,0,300,0,240
1941339,13,"9/11/99",1,2,2,4000,0,260,0,3500
1941439,14,"9/11/99",1,2,2,2500,0,240,0,2500
1941539,15,"9/11/99",1,2,2,3240,0,240,0,3240
2010131,82,"10/09/99",1,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
2010141,104,"10/09/99",1,1,1,20000,0,20000,70000,0
2010151,111,"10/09/99",1,2,2,1675,0,312,0,1675
2010231,83,"10/09/99",1,1,2,25,0,25,0,0
2010241,105,"10/09/99",1,2,2,992,0,472,0,992
2010251,112,"10/09/99",1,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
2010252,113,"10/09/99",1,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
2010331,84,"10/09/99",1,1,1,793,0,116,100,693
2010341,106,"10/09/99",1,1,1,2500,0,2500,0,0
2010351,114,"10/09/99",1,3,3,390,0,180,0,390
2010351,115,"10/09/99",1,9,3,430,0,250,0,430
2010431,85,"10/09/99",1,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
2010441,107,"10/09/99",1,1,1,630,0,358,0,630
2010459,116,"10/09/99",1,1,1,2500,0,3000,15000,0
2010531,86,"10/09/99",1,2,2,476,0,138,200,276
2010541,108,"10/09/99",1,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
2010542,109,"10/09/99",1,1,1,330,0,280,0,330
2010543,110,"10/09/99",1,2,2,1019,0,559,0,1019
2010631,87,"10/09/99",1,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
2010731,88,"10/09/99",1,1,2,260,0,104,0,260
2010731,89,"10/09/99",1,2,2,525,0,312,0,525
2010831,90,"10/09/99",1,1,2,205,0,90,0,205
2010931,91,"10/09/99",1,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
2011031,92,"10/09/99",1,1,1,225,0,190,0,225
2011131,93,"10/09/99",1,1,1,1476,0,145,600,876
2011132,94,"10/09/99",1,1,2,500,0,500,0,0
2011231,95,"10/09/99",1,1,1,1099,0,26,0,1099
2011339,96,"10/09/99",1,1,1,1623,0,875,0,1623
2011439,97,"10/09/99",1,1,1,1198,0,825,500,698
2011539,98,"10/09/99",1,1,1,849,0,350,500,349
2011639,99,"10/09/99",1,1,1,636,0,145,0,535
2011739,100,"10/09/99",1,1,1,200,0,80,0,200
2011839,101,"10/09/99",1,2,2,270,0,104,0,270
2011939,102,"10/09/99",1,2,2,280,0,104,0,280
2012039,103,"10/09/99",1,2,2,220,0,80,0,220
2020131,35,"9/29/99",1,2,2,560,0,116,0,560
2020132,36,"9/29/99",1,1,1,612,0,252,0,612
2020133,37,"9/29/99",1,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
2020141,71,"9/29/99",1,2,2,754,0,172,0,754
2020151,77,"9/29/99",1,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
2020231,38,"9/29/99",1,2,2,426,0,190,0,426
2020231,39,"9/29/99",1,8,8,465,0,240,0,465
2020232,40,"9/29/99",1,1,1,1800,0,700,0,0
2020241,72,"9/29/99",1,2,2,754,0,172,0,754
2020251,78,"9/29/99",1,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
2020252,79,"9/29/99",1,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
2020331,41,"9/29/99",1,2,2,404,0,104,0,404
2020331,42,"9/29/99",1,6,6,225,0,180,0,225
2020332,43,"9/29/99",1,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
2020333,44,"9/29/99",1,1,1,751,0,153,0,751
2020341,73,"9/29/99",1,1,1,4224,0,792,0,0
2020341,74,"9/29/99",1,2,2,190,0,190,0,190
2020351,80,"9/29/99",1,1,1,655,0,245,0,655
2020431,45,"9/29/99",1,2,2,582,0,172,0,582
2020432,46,"9/29/99",1,1,1,250,0,250,0,0
2020441,75,"9/29/99",1,2,2,198,0,132,0,198
2020459,81,"9/29/99",1,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
2020531,47,"9/29/99",1,1,1,104,0,0,104,104
2020541,76,"9/29/99",1,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
2020631,48,"9/29/99",1,2,2,825,0,182,0,825
2020731,49,"9/29/99",1,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
2020831,50,"9/29/99",1,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
2020832,51,"9/29/99",1,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
2020931,52,"9/29/99",1,2,2,816,0,500,0,816
2020932,53,"9/29/99",1,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
2021031,54,"9/29/99",1,2,2,2700,0,0,165,2700
2021032,55,"9/29/99",1,1,1,5000,0,5000,0,0
2021131,56,"9/29/99",1,2,2,550,0,150,0,550
2021231,57,"9/29/99",1,2,2,1090,0,165,0,1090
2021232,58,"9/29/99",1,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
2021339,59,"9/29/99",1,2,2,1530,0,155,0,1530
2021439,60,"9/29/99",1,2,2,2450,0,175,500,2450
2021539,61,"9/29/99",1,2,2,1850,0,155,0,1850
2021639,62,"9/29/99",1,1,1,485,0,145,0,485
2021739,63,"9/29/99",1,2,2,288,0,192,0,288
2021839,64,"9/29/99",1,2,2,448,0,160,0,448
2021939,65,"9/29/99",1,1,1,389,0,156,0,389
2022039,66,"9/29/99",1,1,1,530,0,134,0,530
2022139,67,"9/29/99",1,1,1,582,0,60,0,582
2022139,68,"9/29/99",1,3,3,225,0,190,0,225
2022239,69,"9/29/99",1,2,2,430,0,78,0,430
2022239,70,"9/29/99",1,3,2,238,0,190,0,238
2030131,98,"7/20/99",1,2,1,100000,0,26000,0,100
2030141,115,"7/20/99",1,2,2,1000,0,0,0,0
2030151,123,"7/20/99",1,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
2030152,124,"7/20/99",1,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
2030231,99,"7/20/99",1,2,2,900,0,0,0,900
2030241,116,"7/20/99",1,1,2,8000,0,2400,0,8000
2030241,117,"7/20/99",1,2,2,1200,0,240,250,950
2030241,118,"7/20/99",1,3,1,15000,0,640,0,15000
2030241,119,"7/20/99",1,8,2,700,0,240,0,700
2030251,125,"7/20/99",1,1,1,2000,6000,1000,0,1000
2030331,100,"7/20/99",1,2,1,120,0,26,0,120
2030341,120,"7/20/99",1,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
2030342,121,"7/20/99",1,2,1,600,0,260,0,500
2030351,126,"7/20/99",1,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
2030431,101,"7/20/99",1,2,2,200,0,104,0,200
2030432,102,"7/20/99",1,2,2,634,0,124,0,634
2030441,122,"7/20/99",1,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
2030459,127,"7/20/99",1,4,4,500,0,500,0,500
2030531,103,"7/20/99",1,2,2,222,0,100,0,222
2030731,104,"7/20/99",1,2,2,120,0,40,0,120
2030831,105,"7/20/99",1,2,2,150,0,0,0,150
2030931,106,"7/20/99",1,1,2,200,0,100,0,200
2031031,107,"7/20/99",1,2,2,1312,0,30,1000,312
2031131,108,"7/20/99",1,2,2,700,0,120,400,300
2031231,109,"7/20/99",1,2,2,20000,0,116,600,20
2031339,110,"7/20/99",1,2,2,140,0,140,0,140
2031439,111,"7/20/99",1,2,2,500,0,104,0,500
2031539,112,"7/20/99",1,2,2,208,0,104,0,208
2031639,113,"7/20/99",1,1,1,750,0,120,0,120
2031639,114,"7/20/99",1,2,2,12000,0,1000,0,12000
2110131,198,"6/23/99",1,1,1,320,0,320,0,800
2110141,220,"6/23/99",1,5,5,1500,0,120,0,1500
2110142,221,"6/23/99",1,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
2110151,227,"6/23/99",1,3,3,3000,0,800,1200,3000
2110231,199,"6/23/99",1,3,3,1000,0,260,0,1000
2110241,222,"6/23/99",1,2,1,700,0,200,0,700
2110242,223,"6/23/99",1,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
2110251,228,"6/23/99",1,3,3,3000,0,3000,0,0
2110331,201,"6/23/99",1,1,1,2440,0,2440,0,2440
2110341,224,"6/23/99",1,2,1,240,30,240,0,240
2110351,229,"6/23/99",1,3,4,770,0,120,0,770
2110431,202,"6/23/99",1,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
2110441,225,"6/23/99",1,2,2,1080,0,480,0,1080
2110459,230,"6/23/99",1,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
2110531,203,"6/23/99",1,1,1,310,0,250,0,310
2110541,226,"6/23/99",1,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
2110631,204,"6/23/99",1,1,1,1092,0,104,0,1092
2110731,205,"6/23/99",1,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
2110831,206,"6/23/99",1,2,2,480,0,96,0,480
2110832,207,"6/23/99",1,1,1,500,0,240,0,0
2110931,208,"6/23/99",1,2,2,900,0,100,0,900
2111031,209,"6/23/99",1,1,1,100,0,0,0,100
2111131,210,"6/23/99",1,1,1,1200,0,240,0,1200
2111231,211,"6/23/99",1,2,2,1016,0,100,0,1016
2111232,212,"6/23/99",1,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
2111233,213,"6/23/99",1,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
2111339,214,"6/23/99",1,1,1,1040,0,1040,0,1040
2111439,215,"6/23/99",1,1,1,1200,0,180,0,1200
2111539,216,"6/23/99",1,1,1,240,0,240,0,240
2111639,217,"6/23/99",1,1,1,1940,0,240,0,1940
2111739,218,"6/23/99",1,2,1,1600,0,400,0,1600
2111839,219,"6/23/99",1,2,1,2000,0,166,0,2000
2120131,18,"8/03/95",1,2,2,1440,0,1440,0,1440
2120141,6,"6/19/99",1,5,1,2000,0,2000,0,0
2120142,7,"6/19/99",1,2,2,10,0,520,520,10
2120151,13,"6/19/99",1,9,3,5000,0,2400,0,0
2120231,19,"8/03/95",1,2,1,2000,0,144,0,2000
2120241,8,"6/19/99",1,2,1,670,0,520,300,670
2120251,14,"6/19/99",1,1,1,7000,0,2440,0,0
2120331,20,"8/03/95",1,2,2,1440,0,240,550,1140
2120341,9,"6/19/99",1,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
2120342,10,"6/19/99",1,1,1,1500,0,120,0,0
2120351,15,"6/19/99",1,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
2120352,16,"6/19/99",1,1,1,130,0,130,0,130
2120431,21,"8/03/95",1,1,1,4196,0,2098,0,0
2120431,22,"8/03/95",1,2,1,2000,0,144,0,2000
2120441,11,"6/19/99",1,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
2120459,17,"6/19/99",1,4,1,800,0,350,0,800
2120531,23,"8/03/95",1,2,1,1410,0,546,0,1410
2120541,12,"6/19/99",1,1,1,800,0,510,346,800
2120631,24,"8/03/95",1,1,1,1400,0,120,0,0
2120631,25,"8/03/95",1,2,1,869,0,300,0,869
2120731,26,"8/03/95",1,2,1,3000,0,190,0,3000
2120831,27,"8/03/95",1,2,2,3000,0,240,0,3000
2120931,28,"8/03/95",1,2,2,1500,0,240,0,1500
2120932,29,"8/03/95",1,2,1,640,0,120,550,640
2120933,30,"8/03/95",1,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
2121031,31,"8/03/95",1,1,1,2000,0,2000,0,0
2121031,32,"8/03/95",1,2,1,530,0,530,0,530
2121131,33,"8/03/95",1,2,1,2000,0,240,0,2000
2121231,34,"8/03/95",1,2,1,2000,0,144,0,2000
2121232,35,"8/03/95",1,1,1,1560,0,520,0,1560
2121339,36,"8/03/95",1,2,2,1500,0,0,0,1500
2121439,1,"7/29/95",1,2,2,1500,0,150,0,1500
2121539,2,"6/19/99",1,1,1,1500,0,0,0,1500
2121639,3,"6/19/99",1,2,1,1295,0,144,0,1295
2121739,4,"6/19/99",1,2,1,240,0,240,3000,240
2121839,5,"6/19/99",1,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
2130131,108,"8/30/99",1,2,1,840,0,260,0,840
2130141,136,"8/30/99",1,2,1,1200,0,240,0,1200
2130151,143,"8/30/99",1,1,1,100000,0,7200,0,0
2130151,144,"8/30/99",1,2,1,50000,0,7200,0,0
2130231,109,"8/30/99",1,1,1,5000,0,2400,0,0
2130231,110,"8/30/99",1,2,1,2160,0,240,0,2160
2130241,137,"8/30/99",1,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
2130242,138,"8/30/99",1,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
2130331,111,"8/30/99",1,2,1,720,0,240,0,720
2130341,139,"8/30/99",1,1,1,10000,0,3000,7000,0
2130341,140,"8/30/99",1,3,1,1200,0,350,0,0
2130351,145,"8/30/99",1,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
2130431,112,"8/30/99",1,2,1,720,0,240,0,720
2130432,113,"8/30/99",1,2,2,1440,0,240,0,1440
2130441,141,"8/30/99",1,2,1,1680,0,240,0,1680
2130459,146,"8/30/99",1,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
2130531,114,"8/30/99",1,2,1,1200,0,240,0,1200
2130541,142,"8/30/99",1,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
2130631,115,"8/30/99",1,2,2,960,0,240,0,960
2130731,116,"8/30/99",1,2,1,1200,0,240,0,1200
2130831,117,"8/30/99",1,2,1,1200,0,240,0,1200
2130832,118,"8/30/99",1,1,1,2000,0,960,0,0
2130931,119,"8/30/99",1,2,1,3580,0,580,0,3580
2130932,120,"8/30/99",1,2,1,185,0,185,0,185
2130933,121,"8/30/99",1,2,2,350,0,240,0,350
2130934,122,"8/30/99",1,2,1,450,0,240,0,450
2131031,123,"8/30/99",1,2,1,720,0,240,0,720
2131131,124,"8/30/99",1,2,1,960,0,240,0,960
2131132,125,"8/30/99",1,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
2131231,126,"8/30/99",1,5,1,400,0,240,0,400
2131339,127,"8/30/99",1,2,2,2650,0,480,0,2650
2131439,128,"8/30/99",1,2,2,1920,0,0,0,1920
2131539,129,"8/30/99",1,2,2,420,0,240,0,420
2131639,130,"8/30/99",1,2,1,180,0,180,0,180
2131739,131,"8/30/99",1,2,2,1920,0,0,240,1920
2131839,132,"8/30/99",1,2,2,1152,0,0,0,1152
2131939,133,"8/30/99",1,2,1,480,0,60,0,480
2132039,134,"8/30/99",1,2,1,720,0,240,0,720
2132139,135,"8/30/99",1,2,2,720,0,240,0,720
2210131,59,"8/08/99",1,2,2,7340,0,2480,0,7340
2210141,85,"8/08/99",1,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
2210151,93,"8/08/99",1,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
2210231,60,"8/08/99",1,2,2,3204,0,3204,0,3204
2210241,86,"8/08/99",1,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
