"casenum","date","weight_","hhcode","misc","miscde","s7_6q2","s7_6q3","s7_6q4"
276,"9/18/99",1,1910251,2,"House construction materi",2,1.79769313486232e+308,1.79769313486232e+308
277,"9/18/99",1,1910251,3,"Vegetables",1,1,150
278,"9/18/99",1,1910251,4,"Fish",1,5,450
279,"9/18/99",1,1910251,5,"Fodder",2,1.79769313486232e+308,1.79769313486232e+308
280,"9/18/99",1,1910251,6,"Crops collected",2,1.79769313486232e+308,1.79769313486232e+308
137,"9/18/99",1,1910331,1,"Fuel",1,4,350
138,"9/18/99",1,1910331,2,"House construction materi",2,1.79769313486232e+308,1.79769313486232e+308
139,"9/18/99",1,1910331,3,"Vegetables",1,1,140
140,"9/18/99",1,1910331,4,"Fish",1,5,850
141,"9/18/99",1,1910331,5,"Fodder",2,1.79769313486232e+308,1.79769313486232e+308
142,"9/18/99",1,1910331,6,"Crops collected",2,1.79769313486232e+308,1.79769313486232e+308
143,"9/18/99",1,1910431,1,"Fuel",1,4,450
144,"9/18/99",1,1910431,2,"House construction materi",2,1.79769313486232e+308,1.79769313486232e+308
145,"9/18/99",1,1910431,3,"Vegetables",1,1,150
146,"9/18/99",1,1910431,4,"Fish",1,5,250
147,"9/18/99",1,1910431,5,"Fodder",2,1.79769313486232e+308,1.79769313486232e+308
148,"9/18/99",1,1910431,6,"Crops collected",2,1.79769313486232e+308,1.79769313486232e+308
251,"9/18/99",1,1910441,1,"Fuel",1,4,500
252,"9/18/99",1,1910441,2,"House construction materi",1,2,150
253,"9/18/99",1,1910441,3,"Vegetables",1,1,130
254,"9/18/99",1,1910441,4,"Fish",1,5,150
255,"9/18/99",1,1910441,5,"Fodder",2,1.79769313486232e+308,1.79769313486232e+308
256,"9/18/99",1,1910441,6,"Crops collected",2,1.79769313486232e+308,1.79769313486232e+308
281,"9/18/99",1,1910459,1,"Fuel",1,4,320
282,"9/18/99",1,1910459,2,"House construction materi",1,1,150
283,"9/18/99",1,1910459,3,"Vegetables",1,1,180
284,"9/18/99",1,1910459,4,"Fish",1,5,550
285,"9/18/99",1,1910459,5,"Fodder",2,1.79769313486232e+308,1.79769313486232e+308
286,"9/18/99",1,1910459,6,"Crops collected",2,1.79769313486232e+308,1.79769313486232e+308
149,"9/18/99",1,1910531,1,"Fuel",1,4,350
150,"9/18/99",1,1910531,2,"House construction materi",2,1.79769313486232e+308,1.79769313486232e+308
151,"9/18/99",1,1910531,3,"Vegetables",1,1,130
152,"9/18/99",1,1910531,4,"Fish",1,5,250
153,"9/18/99",1,1910531,5,"Fodder",2,1.79769313486232e+308,1.79769313486232e+308
154,"9/18/99",1,1910531,6,"Crops collected",2,1.79769313486232e+308,1.79769313486232e+308
257,"9/18/99",1,1910541,1,"Fuel",1,4,400
258,"9/18/99",1,1910541,2,"House construction materi",2,1.79769313486232e+308,1.79769313486232e+308
259,"9/18/99",1,1910541,3,"Vegetables",1,1,150
260,"9/18/99",1,1910541,4,"Fish",1,5,250
261,"9/18/99",1,1910541,5,"Fodder",2,1.79769313486232e+308,1.79769313486232e+308
262,"9/18/99",1,1910541,6,"Crops collected",2,1.79769313486232e+308,1.79769313486232e+308
155,"9/18/99",1,1910631,1,"Fuel",2,1.79769313486232e+308,1.79769313486232e+308
156,"9/18/99",1,1910631,2,"House construction materi",2,1.79769313486232e+308,1.79769313486232e+308
157,"9/18/99",1,1910631,3,"Vegetables",1,1,130
158,"9/18/99",1,1910631,4,"Fish",2,1.79769313486232e+308,1.79769313486232e+308
159,"9/18/99",1,1910631,5,"Fodder",2,1.79769313486232e+308,1.79769313486232e+308
160,"9/18/99",1,1910631,6,"Crops collected",2,1.79769313486232e+308,1.79769313486232e+308
263,"9/18/99",1,1910641,1,"Fuel",1,4,450
264,"9/18/99",1,1910641,2,"House construction materi",1,2,250
265,"9/18/99",1,1910641,3,"Vegetables",1,1,400
266,"9/18/99",1,1910641,4,"Fish",1,5,300
267,"9/18/99",1,1910641,5,"Fodder",2,1.79769313486232e+308,1.79769313486232e+308
268,"9/18/99",1,1910641,6,"Crops collected",1,3,500
161,"9/18/99",1,1910731,1,"Fuel",2,1.79769313486232e+308,1.79769313486232e+308
162,"9/18/99",1,1910731,2,"House construction materi",2,1.79769313486232e+308,1.79769313486232e+308
163,"9/18/99",1,1910731,3,"Vegetables",1,1,130
164,"9/18/99",1,1910731,4,"Fish",2,1.79769313486232e+308,1.79769313486232e+308
165,"9/18/99",1,1910731,5,"Fodder",2,1.79769313486232e+308,1.79769313486232e+308
166,"9/18/99",1,1910731,6,"Crops collected",2,1.79769313486232e+308,1.79769313486232e+308
167,"9/18/99",1,1910831,1,"Fuel",1,4,350
168,"9/18/99",1,1910831,2,"House construction materi",2,1.79769313486232e+308,1.79769313486232e+308
169,"9/18/99",1,1910831,3,"Vegetables",1,1,130
170,"9/18/99",1,1910831,4,"Fish",1,5,250
171,"9/18/99",1,1910831,5,"Fodder",2,1.79769313486232e+308,1.79769313486232e+308
172,"9/18/99",1,1910831,6,"Crops collected",2,1.79769313486232e+308,1.79769313486232e+308
173,"9/18/99",1,1910931,1,"Fuel",1,4,250
174,"9/18/99",1,1910931,2,"House construction materi",1,2,150
175,"9/18/99",1,1910931,3,"Vegetables",1,1,120
176,"9/18/99",1,1910931,4,"Fish",1,5,450
177,"9/18/99",1,1910931,5,"Fodder",2,1.79769313486232e+308,1.79769313486232e+308
178,"9/18/99",1,1910931,6,"Crops collected",2,1.79769313486232e+308,1.79769313486232e+308
179,"9/18/99",1,1911031,1,"Fuel",2,1.79769313486232e+308,1.79769313486232e+308
180,"9/18/99",1,1911031,2,"House construction materi",2,1.79769313486232e+308,1.79769313486232e+308
181,"9/18/99",1,1911031,3,"Vegetables",1,1,150
182,"9/18/99",1,1911031,4,"Fish",1,5,300
183,"9/18/99",1,1911031,5,"Fodder",2,1.79769313486232e+308,1.79769313486232e+308
184,"9/18/99",1,1911031,6,"Crops collected",2,1.79769313486232e+308,1.79769313486232e+308
185,"9/18/99",1,1911231,1,"Fuel",1,4,450
186,"9/18/99",1,1911231,2,"House construction materi",2,1.79769313486232e+308,1.79769313486232e+308
187,"9/18/99",1,1911231,3,"Vegetables",1,1,120
188,"9/18/99",1,1911231,4,"Fish",1,5,350
189,"9/18/99",1,1911231,5,"Fodder",2,1.79769313486232e+308,1.79769313486232e+308
190,"9/18/99",1,1911231,6,"Crops collected",2,1.79769313486232e+308,1.79769313486232e+308
191,"9/18/99",1,1911331,1,"Fuel",1,4,300
192,"9/18/99",1,1911331,2,"House construction materi",1,2,200
193,"9/18/99",1,1911331,3,"Vegetables",1,1,150
194,"9/18/99",1,1911331,4,"Fish",2,1.79769313486232e+308,1.79769313486232e+308
195,"9/18/99",1,1911331,5,"Fodder",2,1.79769313486232e+308,1.79769313486232e+308
196,"9/18/99",1,1911331,6,"Crops collected",2,1.79769313486232e+308,1.79769313486232e+308
197,"9/18/99",1,1911431,1,"Fuel",1,4,450
198,"9/18/99",1,1911431,2,"House construction materi",2,1.79769313486232e+308,1.79769313486232e+308
199,"9/18/99",1,1911431,3,"Vegetables",1,1,130
200,"9/18/99",1,1911431,4,"Fish",1,5,700
201,"9/18/99",1,1911431,5,"Fodder",2,1.79769313486232e+308,1.79769313486232e+308
202,"9/18/99",1,1911431,6,"Crops collected",2,1.79769313486232e+308,1.79769313486232e+308
203,"9/18/99",1,1911539,1,"Fuel",1,4,450
204,"9/18/99",1,1911539,2,"House construction materi",2,1.79769313486232e+308,1.79769313486232e+308
205,"9/18/99",1,1911539,3,"Vegetables",1,1,130
206,"9/18/99",1,1911539,4,"Fish",1,5,400
207,"9/18/99",1,1911539,5,"Fodder",2,1.79769313486232e+308,1.79769313486232e+308
208,"9/18/99",1,1911539,6,"Crops collected",2,1.79769313486232e+308,1.79769313486232e+308
209,"9/18/99",1,1911639,1,"Fuel",1,4,350
210,"9/18/99",1,1911639,2,"House construction materi",1,2,250
211,"9/18/99",1,1911639,3,"Vegetables",1,1,140
212,"9/18/99",1,1911639,4,"Fish",1,5,450
213,"9/18/99",1,1911639,5,"Fodder",2,1.79769313486232e+308,1.79769313486232e+308
214,"9/18/99",1,1911639,6,"Crops collected",2,1.79769313486232e+308,1.79769313486232e+308
215,"9/18/99",1,1911739,1,"Fuel",1,4,300
216,"9/18/99",1,1911739,2,"House construction materi",2,1.79769313486232e+308,1.79769313486232e+308
217,"9/18/99",1,1911739,3,"Vegetables",1,1,150
218,"9/18/99",1,1911739,4,"Fish",1,5,200
219,"9/18/99",1,1911739,5,"Fodder",2,1.79769313486232e+308,1.79769313486232e+308
220,"9/18/99",1,1911739,6,"Crops collected",2,1.79769313486232e+308,1.79769313486232e+308
221,"9/18/99",1,1911839,1,"Fuel",1,4,450
222,"9/18/99",1,1911839,2,"House construction materi",2,1.79769313486232e+308,1.79769313486232e+308
223,"9/18/99",1,1911839,3,"Vegetables",1,1,250
224,"9/18/99",1,1911839,4,"Fish",1,5,300
225,"9/18/99",1,1911839,5,"Fodder",2,1.79769313486232e+308,1.79769313486232e+308
226,"9/18/99",1,1911839,6,"Crops collected",2,1.79769313486232e+308,1.79769313486232e+308
227,"9/18/99",1,1911939,1,"Fuel",2,1.79769313486232e+308,1.79769313486232e+308
228,"9/18/99",1,1911939,2,"House construction materi",2,1.79769313486232e+308,1.79769313486232e+308
229,"9/18/99",1,1911939,3,"Vegetables",1,1,150
230,"9/18/99",1,1911939,4,"Fish",1,5,300
231,"9/18/99",1,1911939,5,"Fodder",2,1.79769313486232e+308,1.79769313486232e+308
232,"9/18/99",1,1911939,6,"Crops collected",2,1.79769313486232e+308,1.79769313486232e+308
233,"9/18/99",1,1912039,1,"Fuel",2,1.79769313486232e+308,1.79769313486232e+308
234,"9/18/99",1,1912039,2,"House construction materi",2,1.79769313486232e+308,1.79769313486232e+308
235,"9/18/99",1,1912039,3,"Vegetables",1,1,150
236,"9/18/99",1,1912039,4,"Fish",1,5,200
237,"9/18/99",1,1912039,5,"Fodder",2,1.79769313486232e+308,1.79769313486232e+308
238,"9/18/99",1,1912039,6,"Crops collected",2,1.79769313486232e+308,1.79769313486232e+308
1609,"7/02/99",1,1920131,1,"Fuel",1,4,800
1610,"7/02/99",1,1920131,2,"House construction materi",1,1,200
1611,"7/02/99",1,1920131,3,"Vegetables",1,2,300
1612,"7/02/99",1,1920131,4,"Fish",1,5,250
1613,"7/02/99",1,1920131,5,"Fodder",3,1.79769313486232e+308,1.79769313486232e+308
1614,"7/02/99",1,1920131,6,"Crops collected",3,1.79769313486232e+308,1.79769313486232e+308
1747,"7/02/99",1,1920141,1,"Fuel",1,4,300
1748,"7/02/99",1,1920141,2,"House construction materi",3,1.79769313486232e+308,1.79769313486232e+308
1749,"7/02/99",1,1920141,3,"Vegetables",3,1.79769313486232e+308,1.79769313486232e+308
1750,"7/02/99",1,1920141,4,"Fish",1,5,250
1751,"7/02/99",1,1920141,5,"Fodder",3,1.79769313486232e+308,1.79769313486232e+308
1752,"7/02/99",1,1920141,6,"Crops collected",3,1.79769313486232e+308,1.79769313486232e+308
1777,"7/02/99",1,1920151,1,"Fuel",3,1.79769313486232e+308,1.79769313486232e+308
1778,"7/02/99",1,1920151,2,"House construction materi",3,1.79769313486232e+308,1.79769313486232e+308
1779,"7/02/99",1,1920151,3,"Vegetables",1,1,150
1780,"7/02/99",1,1920151,4,"Fish",1,5,150
1781,"7/02/99",1,1920151,5,"Fodder",3,1.79769313486232e+308,1.79769313486232e+308
1782,"7/02/99",1,1920151,6,"Crops collected",3,1.79769313486232e+308,1.79769313486232e+308
1615,"7/02/99",1,1920231,1,"Fuel",1,3,700
1616,"7/02/99",1,1920231,2,"House construction materi",3,1.79769313486232e+308,1.79769313486232e+308
1617,"7/02/99",1,1920231,3,"Vegetables",1,1,80
1618,"7/02/99",1,1920231,4,"Fish",1,5,300
1619,"7/02/99",1,1920231,5,"Fodder",3,1.79769313486232e+308,1.79769313486232e+308
1620,"7/02/99",1,1920231,6,"Crops collected",3,1.79769313486232e+308,1.79769313486232e+308
1753,"7/02/99",1,1920241,1,"Fuel",1,4,1200
1754,"7/02/99",1,1920241,2,"House construction materi",1,2,200
1755,"7/02/99",1,1920241,3,"Vegetables",1,1,300
1756,"7/02/99",1,1920241,4,"Fish",1,5,400
1757,"7/02/99",1,1920241,5,"Fodder",3,1.79769313486232e+308,1.79769313486232e+308
1758,"7/02/99",1,1920241,6,"Crops collected",1,3,200
1783,"7/02/99",1,1920251,1,"Fuel",3,1.79769313486232e+308,1.79769313486232e+308
1784,"7/02/99",1,1920251,2,"House construction materi",3,1.79769313486232e+308,1.79769313486232e+308
1785,"7/02/99",1,1920251,3,"Vegetables",1,1,150
1786,"7/02/99",1,1920251,4,"Fish",1,5,250
1787,"7/02/99",1,1920251,5,"Fodder",3,1.79769313486232e+308,1.79769313486232e+308
1788,"7/02/99",1,1920251,6,"Crops collected",3,1.79769313486232e+308,1.79769313486232e+308
1621,"7/02/99",1,1920331,1,"Fuel",1,4,800
1622,"7/02/99",1,1920331,2,"House construction materi",3,1.79769313486232e+308,1.79769313486232e+308
1623,"7/02/99",1,1920331,3,"Vegetables",1,1,300
1624,"7/02/99",1,1920331,4,"Fish",1,5,700
1625,"7/02/99",1,1920331,5,"Fodder",3,1.79769313486232e+308,1.79769313486232e+308
1626,"7/02/99",1,1920331,6,"Crops collected",3,1.79769313486232e+308,1.79769313486232e+308
1789,"7/02/99",1,1920351,1,"Fuel",1,4,300
1790,"7/02/99",1,1920351,2,"House construction materi",3,1.79769313486232e+308,1.79769313486232e+308
1791,"7/02/99",1,1920351,3,"Vegetables",1,1,200
1792,"7/02/99",1,1920351,4,"Fish",3,1.79769313486232e+308,1.79769313486232e+308
1793,"7/02/99",1,1920351,5,"Fodder",3,1.79769313486232e+308,1.79769313486232e+308
1794,"7/02/99",1,1920351,6,"Crops collected",3,1.79769313486232e+308,1.79769313486232e+308
1627,"7/02/99",1,1920431,1,"Fuel",1,4,1200
1628,"7/02/99",1,1920431,2,"House construction materi",3,1.79769313486232e+308,1.79769313486232e+308
1629,"7/02/99",1,1920431,3,"Vegetables",1,1,500
1630,"7/02/99",1,1920431,4,"Fish",1,5,2000
1631,"7/02/99",1,1920431,5,"Fodder",3,1.79769313486232e+308,1.79769313486232e+308
1632,"7/02/99",1,1920431,6,"Crops collected",3,1.79769313486232e+308,1.79769313486232e+308
1759,"7/02/99",1,1920441,1,"Fuel",3,1.79769313486232e+308,1.79769313486232e+308
1760,"7/02/99",1,1920441,2,"House construction materi",3,1.79769313486232e+308,1.79769313486232e+308
1761,"7/02/99",1,1920441,3,"Vegetables",1,1,300
1762,"7/02/99",1,1920441,4,"Fish",2,1.79769313486232e+308,1.79769313486232e+308
1763,"7/02/99",1,1920441,5,"Fodder",3,1.79769313486232e+308,1.79769313486232e+308
1764,"7/02/99",1,1920441,6,"Crops collected",3,1.79769313486232e+308,1.79769313486232e+308
1795,"7/02/99",1,1920459,1,"Fuel",1,4,500
1796,"7/02/99",1,1920459,2,"House construction materi",3,1.79769313486232e+308,1.79769313486232e+308
1797,"7/02/99",1,1920459,3,"Vegetables",1,1,250
1798,"7/02/99",1,1920459,4,"Fish",1,5,400
1799,"7/02/99",1,1920459,5,"Fodder",3,1.79769313486232e+308,1.79769313486232e+308
1800,"7/02/99",1,1920459,6,"Crops collected",3,1.79769313486232e+308,1.79769313486232e+308
1633,"7/02/99",1,1920531,1,"Fuel",1,4,700
1634,"7/02/99",1,1920531,2,"House construction materi",1,2,200
1635,"7/02/99",1,1920531,3,"Vegetables",1,1,150
1636,"7/02/99",1,1920531,4,"Fish",1,5,400
1637,"7/02/99",1,1920531,5,"Fodder",1,2,300
1638,"7/02/99",1,1920531,6,"Crops collected",1,3,400
1765,"7/02/99",1,1920541,1,"Fuel",1,2,400
1766,"7/02/99",1,1920541,2,"House construction materi",3,1.79769313486232e+308,1.79769313486232e+308
1767,"7/02/99",1,1920541,3,"Vegetables",1,1,250
1768,"7/02/99",1,1920541,4,"Fish",3,1.79769313486232e+308,1.79769313486232e+308
1769,"7/02/99",1,1920541,5,"Fodder",3,1.79769313486232e+308,1.79769313486232e+308
1770,"7/02/99",1,1920541,6,"Crops collected",3,1.79769313486232e+308,1.79769313486232e+308
1639,"7/02/99",1,1920631,1,"Fuel",1,4,1200
1640,"7/02/99",1,1920631,2,"House construction materi",1,1,300
1641,"7/02/99",1,1920631,3,"Vegetables",1,2,250
1642,"7/02/99",1,1920631,4,"Fish",1,5,400
1643,"7/02/99",1,1920631,5,"Fodder",3,1.79769313486232e+308,1.79769313486232e+308
1644,"7/02/99",1,1920631,6,"Crops collected",3,1.79769313486232e+308,1.79769313486232e+308
1771,"7/02/99",1,1920641,1,"Fuel",1,4,1800
1772,"7/02/99",1,1920641,2,"House construction materi",1,2,2000
1773,"7/02/99",1,1920641,3,"Vegetables",1,1,300
1774,"7/02/99",1,1920641,4,"Fish",1,5,400
1775,"7/02/99",1,1920641,5,"Fodder",3,1.79769313486232e+308,1.79769313486232e+308
1776,"7/02/99",1,1920641,6,"Crops collected",3,1.79769313486232e+308,1.79769313486232e+308
1645,"7/02/99",1,1920731,1,"Fuel",1,4,200
1646,"7/02/99",1,1920731,2,"House construction materi",2,1.79769313486232e+308,1.79769313486232e+308
1647,"7/02/99",1,1920731,3,"Vegetables",1,1,150
1648,"7/02/99",1,1920731,4,"Fish",2,1.79769313486232e+308,1.79769313486232e+308
1649,"7/02/99",1,1920731,5,"Fodder",2,1.79769313486232e+308,1.79769313486232e+308
1651,"7/02/99",1,1920731,6,"Crops collected",2,1.79769313486232e+308,1.79769313486232e+308
1651,"7/02/99",1,1920831,1,"Fuel",1,4,1500
1652,"7/02/99",1,1920831,2,"House construction materi",1,2,250
1653,"7/02/99",1,1920831,3,"Vegetables",1,1,150
1654,"7/02/99",1,1920831,4,"Fish",1,5,800
1655,"7/02/99",1,1920831,5,"Fodder",3,1.79769313486232e+308,1.79769313486232e+308
1656,"7/02/99",1,1920831,6,"Crops collected",3,1.79769313486232e+308,1.79769313486232e+308
1657,"7/02/99",1,1920931,1,"Fuel",1,4,700
1658,"7/02/99",1,1920931,2,"House construction materi",1,2,150
1659,"7/02/99",1,1920931,3,"Vegetables",1,1,120
1660,"7/02/99",1,1920931,4,"Fish",1,5,350
1661,"7/02/99",1,1920931,5,"Fodder",3,1.79769313486232e+308,1.79769313486232e+308
1662,"7/02/99",1,1920931,6,"Crops collected",3,1.79769313486232e+308,1.79769313486232e+308
1663,"7/02/99",1,1921031,1,"Fuel",1,4,1200
1664,"7/02/99",1,1921031,2,"House construction materi",1,2,150
1665,"7/02/99",1,1921031,3,"Vegetables",1,1,170
1666,"7/02/99",1,1921031,4,"Fish",1,5,400
1667,"7/02/99",1,1921031,5,"Fodder",3,1.79769313486232e+308,1.79769313486232e+308
1668,"7/02/99",1,1921031,6,"Crops collected",2,1.79769313486232e+308,1.79769313486232e+308
1669,"7/02/99",1,1921231,1,"Fuel",1,4,500
1670,"7/02/99",1,1921231,2,"House construction materi",1,2,150
1671,"7/02/99",1,1921231,3,"Vegetables",1,1,250
1672,"7/02/99",1,1921231,4,"Fish",1,5,400
1673,"7/02/99",1,1921231,5,"Fodder",3,1.79769313486232e+308,1.79769313486232e+308
1674,"7/02/99",1,1921231,6,"Crops collected",3,1.79769313486232e+308,1.79769313486232e+308
1675,"7/02/99",1,1921331,1,"Fuel",3,1.79769313486232e+308,1.79769313486232e+308
1676,"7/02/99",1,1921331,2,"House construction materi",3,1.79769313486232e+308,1.79769313486232e+308
1677,"7/02/99",1,1921331,3,"Vegetables",3,1.79769313486232e+308,1.79769313486232e+308
1678,"7/02/99",1,1921331,4,"Fish",3,1.79769313486232e+308,1.79769313486232e+308
1679,"7/02/99",1,1921331,5,"Fodder",3,1.79769313486232e+308,1.79769313486232e+308
1680,"7/02/99",1,1921331,6,"Crops collected",3,1.79769313486232e+308,1.79769313486232e+308
1681,"7/02/99",1,1921431,1,"Fuel",1,4,1200
1682,"7/02/99",1,1921431,2,"House construction materi",3,1.79769313486232e+308,1.79769313486232e+308
1683,"7/02/99",1,1921431,3,"Vegetables",1,1,400
1684,"7/02/99",1,1921431,4,"Fish",1,5,700
1685,"7/02/99",1,1921431,5,"Fodder",3,1.79769313486232e+308,1.79769313486232e+308
1686,"7/02/99",1,1921431,6,"Crops collected",1,3,200
1687,"7/02/99",1,1921539,1,"Fuel",1,4,400
1688,"7/02/99",1,1921539,2,"House construction materi",1,2,150
1689,"7/02/99",1,1921539,3,"Vegetables",1,1,250
1690,"7/02/99",1,1921539,4,"Fish",2,1.79769313486232e+308,1.79769313486232e+308
1691,"7/02/99",1,1921539,5,"Fodder",3,1.79769313486232e+308,1.79769313486232e+308
1692,"7/02/99",1,1921539,6,"Crops collected",3,1.79769313486232e+308,1.79769313486232e+308
1693,"7/02/99",1,1921639,1,"Fuel",1,4,500
1694,"7/02/99",1,1921639,2,"House construction materi",3,1.79769313486232e+308,1.79769313486232e+308
1695,"7/02/99",1,1921639,3,"Vegetables",1,1,200
1696,"7/02/99",1,1921639,4,"Fish",1,5,300
1697,"7/02/99",1,1921639,5,"Fodder",3,1.79769313486232e+308,1.79769313486232e+308
1698,"7/02/99",1,1921639,6,"Crops collected",3,1.79769313486232e+308,1.79769313486232e+308
1699,"7/02/99",1,1921739,1,"Fuel",1,4,300
1700,"7/02/99",1,1921739,2,"House construction materi",3,1.79769313486232e+308,1.79769313486232e+308
1701,"7/02/99",1,1921739,3,"Vegetables",1,1,250
1702,"7/02/99",1,1921739,4,"Fish",1,5,400
1703,"7/02/99",1,1921739,5,"Fodder",3,1.79769313486232e+308,1.79769313486232e+308
1704,"7/02/99",1,1921739,6,"Crops collected",3,1.79769313486232e+308,1.79769313486232e+308
1705,"7/02/99",1,1921839,1,"Fuel",1,4,500
1706,"7/02/99",1,1921839,2,"House construction materi",3,1.79769313486232e+308,1.79769313486232e+308
1707,"7/02/99",1,1921839,3,"Vegetables",1,1,150
1708,"7/02/99",1,1921839,4,"Fish",1,5,500
1709,"7/02/99",1,1921839,5,"Fodder",3,1.79769313486232e+308,1.79769313486232e+308
1710,"7/02/99",1,1921839,6,"Crops collected",3,1.79769313486232e+308,1.79769313486232e+308
1711,"7/02/99",1,1921939,1,"Fuel",1,4,700
1712,"7/02/99",1,1921939,2,"House construction materi",3,1.79769313486232e+308,1.79769313486232e+308
1713,"7/02/99",1,1921939,3,"Vegetables",1,1,250
1714,"7/02/99",1,1921939,4,"Fish",1,5,1700
1715,"7/02/99",1,1921939,5,"Fodder",3,1.79769313486232e+308,1.79769313486232e+308
1716,"7/02/99",1,1921939,6,"Crops collected",3,1.79769313486232e+308,1.79769313486232e+308
1717,"7/02/99",1,1922039,1,"Fuel",1,4,300
1718,"7/02/99",1,1922039,2,"House construction materi",2,1.79769313486232e+308,1.79769313486232e+308
1719,"7/02/99",1,1922039,3,"Vegetables",1,1,200
1720,"7/02/99",1,1922039,4,"Fish",1,5,350
1721,"7/02/99",1,1922039,5,"Fodder",3,1.79769313486232e+308,1.79769313486232e+308
1722,"7/02/99",1,1922039,6,"Crops collected",3,1.79769313486232e+308,1.79769313486232e+308
1723,"7/02/99",1,1922139,1,"Fuel",1,4,450
1724,"7/02/99",1,1922139,2,"House construction materi",3,1.79769313486232e+308,1.79769313486232e+308
1725,"7/02/99",1,1922139,3,"Vegetables",1,1,150
1726,"7/02/99",1,1922139,4,"Fish",1,5,340
1727,"7/02/99",1,1922139,5,"Fodder",3,1.79769313486232e+308,1.79769313486232e+308
1728,"7/02/99",1,1922139,6,"Crops collected",3,1.79769313486232e+308,1.79769313486232e+308
1729,"7/02/99",1,1922239,1,"Fuel",1,4,300
1730,"7/02/99",1,1922239,2,"House construction materi",3,1.79769313486232e+308,1.79769313486232e+308
1731,"7/02/99",1,1922239,3,"Vegetables",1,1,150
1732,"7/02/99",1,1922239,4,"Fish",1,5,350
1733,"7/02/99",1,1922239,5,"Fodder",3,1.79769313486232e+308,1.79769313486232e+308
1734,"7/02/99",1,1922239,6,"Crops collected",3,1.79769313486232e+308,1.79769313486232e+308
1735,"7/02/99",1,1922339,1,"Fuel",1,4,300
1736,"7/02/99",1,1922339,2,"House construction materi",3,1.79769313486232e+308,1.79769313486232e+308
